lambda,regularizer,val_acc,val_recall,val_pre,val_f1,train_acc
8.320191,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
9.481571,l2,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
8.010031,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
5.828931,,,,,,
7.287091,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
2.248351,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
3.789831,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
8.149001,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
8.609031,,,,,,
4.950761,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.365751,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
9.668261,,,,,,
4.136251,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.852881,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.596141,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
0.255761,,,,,,
6.240061,,,,,,
8.608621,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
4.375771,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
6.205871,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.444531,,,,,,
9.637301,l1,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
5.915891,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.521071,,,,,,
4.828481,,,,,,
9.599671,,,,,,
5.353861,,,,,,
8.978421,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
3.802731,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
5.943391,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
4.965851,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
3.331621,,,,,,
9.694181,l1,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
9.885791,,,,,,
3.663641,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.303131,,,,,,
9.391291,,,,,,
2.657631,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.945011,,,,,,
8.986741,,,,,,
1.829521,l1,0.9121212121212121,0.9121212121212121,0.9122959528639042,0.9115498032679531,0.9400749063670412
3.735111,,,,,,
9.575481,,,,,,
5.420221,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.808881,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
6.406231,,,,,,
3.961651,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.682921,,,,,,
5.024911,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
8.347591,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
1.367551,,,,,,
5.140791,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.759611,,,,,,
9.403501,l2,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
7.208521,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
9.262271,l1,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
6.545591,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
4.932191,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.065071,,,,,,
2.964661,,,,,,
6.931281,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
6.163091,,,,,,
5.457561,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
1.881291,l2,0.9121212121212121,0.9121212121212121,0.9122959528639042,0.9115498032679531,0.9400749063670412
3.068481,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
7.803651,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
8.060391,,,,,,
9.014471,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
5.715111,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
6.840261,,,,,,
6.068201,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
8.735051,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
7.133161,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
0.149581,l1,0.896969696969697,0.896969696969697,0.8978786909711118,0.8968486029889539,0.9325842696629213
6.512531,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.513861,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
0.904381,l2,0.9121212121212121,0.9121212121212121,0.9122775724825835,0.9119414848638593,0.9425717852684145
8.361461,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
0.783211,,,,,,
3.089911,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.333481,,,,,,
0.599441,,,,,,
4.969651,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
1.726071,,,,,,
7.195661,,,,,,
5.660191,,,,,,
3.884411,,,,,,
4.427911,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.264071,l1,0.896969696969697,0.896969696969697,0.8978786909711118,0.8968486029889539,0.9325842696629213
0.229841,l2,0.896969696969697,0.896969696969697,0.8978786909711118,0.8968486029889539,0.9325842696629213
5.851051,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
5.909951,,,,,,
7.954391,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
8.939111,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
5.618801,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.625741,l1,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
8.131291,,,,,,
6.309871,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
3.495681,,,,,,
8.568311,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
4.619131,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.068891,,,,,,
2.159951,,,,,,
9.092261,l2,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
0.416381,,,,,,
0.984781,l2,0.9121212121212121,0.9121212121212121,0.9122775724825835,0.9119414848638593,0.9425717852684145
1.409141,,,,,,
5.820711,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
3.147011,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
6.448081,,,,,,
4.283121,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
3.742511,,,,,,
3.003941,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
5.862341,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
4.493371,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
5.741121,,,,,,
7.372981,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
3.272151,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
2.430281,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.052861,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
6.579201,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
3.337361,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
6.281771,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9375780274656679
8.384631,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
1.581521,l1,0.9121212121212121,0.9121212121212121,0.9122959528639042,0.9115498032679531,0.9400749063670412
6.257651,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.569121,,,,,,
8.837881,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
5.340471,,,,,,
1.118431,l1,0.9090909090909091,0.9090909090909092,0.9090846351715918,0.9087792655234517,0.9425717852684145
0.369411,,,,,,
5.674951,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.841751,,,,,,
6.575611,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.558991,l1,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
5.359301,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
1.272591,l2,0.9090909090909091,0.9090909090909092,0.9090846351715918,0.9087792655234517,0.9425717852684145
4.768141,,,,,,
0.779751,l1,0.9121212121212121,0.9121212121212121,0.9122775724825835,0.9119414848638593,0.9413233458177278
7.993821,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
3.162351,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
5.555381,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.556371,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.611221,l1,0.9090909090909091,0.9090909090909092,0.9093744193870736,0.9088540996121055,0.9388264669163545
3.291971,,,,,,
6.982821,,,,,,
5.585611,,,,,,
4.395661,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.942991,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.669281,l1,0.9121212121212121,0.9121212121212121,0.9122775724825835,0.9119414848638593,0.9388264669163545
5.863691,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
5.019431,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
4.523941,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
8.396021,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
4.968251,,,,,,
0.301291,,,,,,
8.565591,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
3.139941,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
0.428431,,,,,,
2.424681,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
6.836371,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
4.200091,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.987381,,,,,,
8.841901,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
4.193711,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
