lambda,regularizer,num_estimators,learning_rate,val_acc,val_recall,val_pre,val_f1,train_acc
0.75,l2,100,1.0,0.8575757575757575,0.8575757575757575,0.8582492266702793,0.8576527211958128,0.8751560549313359
0.75,l2,150,0.01,0.9030303030303031,0.903030303030303,0.90260367651672,0.9025103750685145,0.9238451935081149
0.75,l2,150,0.1,0.906060606060606,0.9060606060606061,0.905630379543423,0.9054614084630576,0.9088639200998752
0.75,l2,150,0.25,0.9,0.9,0.8995686758348129,0.8995891454224787,0.9113607990012484
0.75,l2,150,0.5,0.906060606060606,0.9060606060606061,0.9056888792419517,0.905409349470014,0.9026217228464419
0.75,l2,150,1.0,0.8575757575757575,0.8575757575757575,0.8582492266702793,0.8576527211958128,0.8751560549313359
0.75,,25,0.01,,,,,
0.75,,25,0.1,,,,,
0.75,,25,0.25,,,,,
0.75,,25,0.5,,,,,
0.75,,25,1.0,,,,,
0.75,,50,0.01,,,,,
0.75,,50,0.1,,,,,
0.75,,50,0.25,,,,,
0.75,,50,0.5,,,,,
0.75,,50,1.0,,,,,
0.75,,75,0.01,,,,,
0.75,,75,0.1,,,,,
0.75,,75,0.25,,,,,
0.75,,75,0.5,,,,,
0.75,,75,1.0,,,,,
0.75,,100,0.01,,,,,
0.75,,100,0.1,,,,,
0.75,,100,0.25,,,,,
0.75,,100,0.5,,,,,
0.75,,100,1.0,,,,,
0.75,,150,0.01,,,,,
0.75,,150,0.1,,,,,
0.75,,150,0.25,,,,,
0.75,,150,0.5,,,,,
0.75,,150,1.0,,,,,
0.8,l1,25,0.01,0.8757575757575757,0.8757575757575756,0.8829006031995804,0.871349715099715,0.8876404494382022
0.8,l1,25,0.1,0.9090909090909091,0.9090909090909091,0.9088388317012965,0.9081660691793796,0.916354556803995
0.8,l1,25,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9126092384519351
0.8,l1,25,0.5,0.9121212121212121,0.9121212121212121,0.9125601494022547,0.911141176429259,0.9126092384519351
0.8,l1,25,1.0,0.8606060606060606,0.8606060606060605,0.8605820105820107,0.8605449486183431,0.8913857677902621
0.8,l1,50,0.01,0.8818181818181818,0.8818181818181818,0.8867611774115138,0.877996077996078,0.8938826466916354
0.8,l1,50,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9113607990012484
0.8,l1,50,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9126092384519351
0.8,l1,50,0.5,0.9121212121212121,0.9121212121212121,0.9125601494022547,0.911141176429259,0.9126092384519351
0.8,l1,50,1.0,0.8575757575757575,0.8575757575757575,0.8578422459156405,0.857697473088287,0.8976279650436954
0.8,l1,75,0.01,0.8909090909090909,0.890909090909091,0.8935715685971047,0.8878695503995919,0.9038701622971286
0.8,l1,75,0.1,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9113607990012484
0.8,l1,75,0.25,0.906060606060606,0.9060606060606061,0.9056868418937384,0.9054297837359618,0.9126092384519351
0.8,l1,75,0.5,0.9121212121212121,0.9121212121212121,0.9125601494022547,0.911141176429259,0.9126092384519351
